xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
94.54,77.271,32.474,8.8266,26.443,6.8896,18.734,1.656,33.427,13.783,24.595,1.2011,17.778,2.2616,4.7769,2.2639,0.026422,0.80978,0.11289,53.194,43.664,62.88,53.364,24.744,62.162,22.751,36.62,37.138,46.201,50.034,40.69,19.891,0
94.572,76.783,32.474,8.8266,26.443,6.8896,18.734,1.656,33.427,13.783,24.595,1.2011,17.778,2.2616,4.7769,2.2639,0.0059036,0.8207,0.097651,53.311,43.985,62.618,53.375,24.653,59.843,22.996,37.05,33.809,41.886,49.546,40.717,18.757,0
94.491,77.305,32.227,8.8881,26.375,6.8744,18.502,1.6453,33.232,13.855,24.007,1.1696,18.163,2.2706,4.8051,2.3691,0.0059036,0.8207,0.097651,53.311,43.985,63.549,54.016,22.054,62.937,23.286,39.539,41.731,44.915,49.315,41.813,20.49,0
94.607,77.278,32.227,8.8881,26.375,6.8744,18.502,1.6453,33.232,13.855,24.007,1.1696,18.163,2.2706,4.8051,2.3691,0.0059036,0.8207,0.097651,53.311,43.985,62.975,54.242,21.997,62.572,22.981,39.632,39.319,45.64,49.052,40.67,14.575,0
94.5,77.621,32.386,8.8239,26.74,6.986,18.672,1.6945,33.422,13.791,24.6,1.2642,17.836,2.2722,4.7271,2.3142,0.0059036,0.8207,0.097651,53.311,43.985,63.056,54.718,23.914,62.045,23.021,40.741,38.463,45.425,48.905,41.563,19.002,0
94.608,77.167,32.386,8.8239,26.74,6.986,18.672,1.6945,33.422,13.791,24.6,1.2642,17.836,2.2722,4.7271,2.3142,0.0059036,0.8207,0.097651,53.311,43.985,63.4,54.05,24.147,62.617,22.833,40.744,40.467,42.783,48.828,41.352,21.266,0
94.454,77.399,32.514,8.8243,26.497,6.7606,19.038,1.6507,33.009,13.853,24.236,1.3277,18.156,2.2857,4.8011,2.25,0.01392,0.81534,0.098946,52.667,44.712,62.299,54.142,22.376,62.409,23.321,39.172,42.337,49.15,48.647,41.935,18.034,0
94.655,77.726,32.514,8.8243,26.497,6.7606,19.038,1.6507,33.009,13.853,24.236,1.3277,18.156,2.2857,4.8011,2.25,0.01392,0.81534,0.098946,52.667,44.712,62.036,54.132,22.575,64.058,23.26,39.282,38.858,45.211,48.678,40.122,17.0,0
94.394,77.345,31.98,8.8331,26.688,6.879,18.61,1.6424,33.219,13.878,24.189,1.3585,18.055,2.2425,4.7378,2.2908,0.01392,0.81534,0.098946,52.667,44.712,63.21,53.272,21.031,62.004,23.394,40.349,34.82,44.373,48.347,42.567,18.151,0
94.541,77.192,31.98,8.8331,26.688,6.879,18.61,1.6424,33.219,13.878,24.189,1.3585,18.055,2.2425,4.7378,2.2908,0.01392,0.81534,0.098946,52.667,44.712,63.181,53.462,20.988,59.347,23.383,40.447,35.94,51.776,48.24,40.433,16.254,0
94.537,77.18,32.293,9.0807,26.265,6.8351,18.046,1.636,33.22,13.78,24.068,1.3466,17.727,2.2596,4.795,2.351,0.01392,0.81534,0.098946,52.667,44.712,62.522,53.857,25.94,63.487,23.124,40.757,34.882,45.285,48.237,42.013,19.294,0
94.565,76.843,32.293,9.0807,26.265,6.8351,18.046,1.636,33.22,13.78,24.068,1.3466,17.727,2.2596,4.795,2.351,0.029286,0.81333,0.10773,53.242,43.957,63.345,54.378,25.948,61.663,23.234,40.614,40.597,45.944,47.884,39.576,20.677,0
94.585,77.092,32.673,8.9551,26.525,6.7224,18.582,1.6253,33.003,13.896,23.88,1.2627,18.078,2.2482,4.7735,2.2878,0.029286,0.81333,0.10773,53.242,43.957,63.38,54.902,23.051,58.368,23.139,39.649,34.337,45.822,47.755,42.554,16.987,0
94.502,77.734,32.673,8.9551,26.525,6.7224,18.582,1.6253,33.003,13.896,23.88,1.2627,18.078,2.2482,4.7735,2.2878,0.029286,0.81333,0.10773,53.242,43.957,62.73,54.825,22.91,61.506,23.416,39.162,36.29,43.267,47.594,41.301,17.02,0
94.373,77.627,32.662,8.8953,26.598,6.733,18.553,1.6008,33.332,13.752,24.783,1.0817,17.998,2.3105,4.7427,2.2635,0.029286,0.81333,0.10773,53.242,43.957,63.173,54.001,18.952,61.975,23.414,40.719,39.924,42.233,47.405,41.699,16.196,0
94.339,77.682,32.662,8.8953,26.598,6.733,18.553,1.6008,33.332,13.752,24.783,1.0817,17.998,2.3105,4.7427,2.2635,0.029286,0.81333,0.10773,53.242,43.957,63.489,53.908,19.056,61.787,23.165,41.054,35.92,46.044,47.404,41.966,19.611,0
94.318,77.318,32.148,8.6722,26.477,6.7594,17.864,1.6489,33.166,13.684,24.907,1.0653,18.246,2.2765,4.7187,2.3398,0.036709,0.80343,0.085746,53.657,43.937,63.217,54.177,18.971,64.429,23.203,39.1,35.981,42.752,47.086,41.387,20.006,0
94.415,77.139,32.148,8.6722,26.477,6.7594,17.864,1.6489,33.166,13.684,24.907,1.0653,18.246,2.2765,4.7187,2.3398,0.036709,0.80343,0.085746,53.657,43.937,63.534,54.012,18.486,61.741,22.846,39.174,32.818,45.475,46.841,41.359,17.162,0
94.461,77.533,31.912,8.6952,27.011,6.9711,18.004,1.6251,33.592,13.714,24.183,1.1408,17.729,2.2324,4.864,2.3179,0.036709,0.80343,0.085746,53.657,43.937,63.509,55.164,23.417,61.65,23.076,37.913,39.705,43.236,46.647,41.806,18.264,0
94.452,76.933,31.912,8.6952,27.011,6.9711,18.004,1.6251,33.592,13.714,24.183,1.1408,17.729,2.2324,4.864,2.3179,0.036709,0.80343,0.085746,53.657,43.937,63.427,54.949,23.684,60.793,22.722,37.937,35.949,44.713,46.437,41.852,16.422,0
94.46,77.338,32.383,8.7672,26.457,6.9498,18.392,1.6615,33.206,13.724,24.483,1.2218,17.654,2.2615,4.7444,2.2835,0.036709,0.80343,0.085746,53.657,43.937,62.329,55.146,25.583,63.673,22.812,38.474,38.276,47.834,46.046,41.282,16.774,0
94.569,77.304,32.383,8.7672,26.457,6.9498,18.392,1.6615,33.206,13.724,24.483,1.2218,17.654,2.2615,4.7444,2.2835,0.024547,0.80788,0.10069,53.804,43.719,62.995,54.521,25.861,59.814,22.822,38.427,33.053,42.732,45.745,40.65,18.223,0
94.718,77.053,32.367,8.82,26.348,7.0882,17.967,1.6257,33.017,13.926,24.279,1.2151,18.253,2.243,4.7395,2.3206,0.024547,0.80788,0.10069,53.804,43.719,62.72,54.636,21.266,62.773,22.878,38.896,33.854,46.415,45.519,41.556,20.664,0
94.664,77.079,32.367,8.82,26.348,7.0882,17.967,1.6257,33.017,13.926,24.279,1.2151,18.253,2.243,4.7395,2.3206,0.024547,0.80788,0.10069,53.804,43.719,62.481,54.565,21.463,61.885,22.875,38.531,37.289,47.694,45.057,40.256,18.078,0
94.822,77.178,31.912,8.9073,26.644,6.9098,18.623,1.6441,32.841,13.717,23.904,1.1714,18.601,2.2201,4.9052,2.2701,0.024547,0.80788,0.10069,53.804,43.719,62.061,55.396,21.493,60.476,22.791,41.175,37.879,46.217,44.803,41.8,16.563,0
94.827,77.544,31.912,8.9073,26.644,6.9098,18.623,1.6441,32.841,13.717,23.904,1.1714,18.601,2.2201,4.9052,2.2701,0.024547,0.80788,0.10069,53.804,43.719,62.045,54.834,21.084,57.046,23.067,41.279,34.01,46.993,44.513,41.148,18.04,0
94.695,76.983,31.9,8.7657,26.564,6.9734,18.471,1.6783,32.886,13.689,24.318,1.2013,18.653,2.2584,4.6462,2.2455,0.012256,0.81786,0.087966,53.635,44.514,62.895,54.134,25.496,62.092,22.713,38.568,38.956,47.629,44.366,41.359,18.863,0
94.708,77.002,31.9,8.7657,26.564,6.9734,18.471,1.6783,32.886,13.689,24.318,1.2013,18.653,2.2584,4.6462,2.2455,0.012256,0.81786,0.087966,53.635,44.514,62.776,54.318,25.898,62.721,22.839,38.897,37.357,47.335,44.102,39.849,19.09,0
94.739,77.203,31.69,8.754,27.167,6.8286,18.892,1.6884,32.898,13.786,24.478,1.1677,18.331,2.2403,4.8654,2.3878,0.012256,0.81786,0.087966,53.635,44.514,62.24,54.506,26.219,59.919,22.694,38.391,32.363,48.654,43.852,41.889,20.954,0
94.559,77.673,31.69,8.754,27.167,6.8286,18.892,1.6884,32.898,13.786,24.478,1.1677,18.331,2.2403,4.8654,2.3878,0.012256,0.81786,0.087966,53.635,44.514,62.552,54.662,26.006,59.785,23.096,38.338,38.062,43.159,43.475,40.955,16.796,0
94.663,77.096,32.07,9.0119,26.638,6.8446,18.829,1.6281,32.679,13.663,24.331,1.1248,18.172,2.2422,4.8,2.1503,0.012256,0.81786,0.087966,53.635,44.514,62.878,54.513,28.336,61.673,22.565,39.095,37.474,49.339,43.235,41.323,17.459,0
94.528,76.935,32.07,9.0119,26.638,6.8446,18.829,1.6281,32.679,13.663,24.331,1.1248,18.172,2.2422,4.8,2.1503,0.01996,0.83244,0.10183,54.861,43.827,63.294,54.413,28.536,60.285,22.566,39.426,33.141,47.416,43.273,40.904,16.365,0
94.635,76.863,31.785,8.723,26.311,6.8518,18.499,1.622,32.782,13.841,24.865,1.3954,18.776,2.2313,4.8894,2.2573,0.01996,0.83244,0.10183,54.861,43.827,63.662,54.488,25.324,61.633,22.985,38.026,37.687,44.935,42.846,40.397,16.728,0
94.571,76.921,31.785,8.723,26.311,6.8518,18.499,1.622,32.782,13.841,24.865,1.3954,18.776,2.2313,4.8894,2.2573,0.01996,0.83244,0.10183,54.861,43.827,63.227,53.939,25.239,59.925,22.866,37.441,39.115,44.77,42.759,41.313,17.123,0
94.707,77.249,31.987,8.7199,27.142,6.9006,19.128,1.6374,32.596,13.871,24.331,1.2871,18.247,2.2692,4.7625,2.3387,0.01996,0.83244,0.10183,54.861,43.827,62.653,54.819,28.21,61.07,22.395,39.323,41.538,44.033,42.461,40.613,16.536,0
94.502,76.985,31.987,8.7199,27.142,6.9006,19.128,1.6374,32.596,13.871,24.331,1.2871,18.247,2.2692,4.7625,2.3387,0.01996,0.83244,0.10183,54.861,43.827,62.693,54.283,28.147,60.774,22.463,39.873,36.943,46.498,42.442,41.679,17.862,0
94.753,77.301,32.317,8.8914,26.406,6.7283,18.665,1.6336,32.962,13.705,23.968,1.195,18.834,2.2403,4.7783,2.2,0.013409,0.85999,0.095997,53.639,44.908,62.86,53.871,26.72,60.737,22.455,40.402,36.278,43.699,42.623,40.555,22.188,0
94.532,77.348,32.317,8.8914,26.406,6.7283,18.665,1.6336,32.962,13.705,23.968,1.195,18.834,2.2403,4.7783,2.2,0.013409,0.85999,0.095997,53.639,44.908,62.772,53.986,26.334,59.592,22.458,40.112,40.62,50.316,42.538,40.93,18.407,0
94.679,77.515,31.898,8.8569,26.764,6.8744,19.102,1.6754,32.705,13.948,24.121,1.1885,18.974,2.254,4.8087,2.2196,0.013409,0.85999,0.095997,53.639,44.908,63.485,54.453,23.454,60.491,22.601,38.119,40.289,40.879,42.223,40.799,20.138,0
94.381,76.715,31.898,8.8569,26.764,6.8744,19.102,1.6754,32.705,13.948,24.121,1.1885,18.974,2.254,4.8087,2.2196,0.013409,0.85999,0.095997,53.639,44.908,63.605,54.644,23.574,60.878,22.193,38.002,37.511,48.537,42.313,40.864,20.644,0
94.848,77.012,31.922,8.9126,26.362,6.9046,19.025,1.6963,32.614,13.834,23.92,1.3332,18.588,2.2783,4.834,2.3803,0.013409,0.85999,0.095997,53.639,44.908,63.178,54.165,27.607,59.146,21.886,41.216,37.608,43.774,42.033,41.201,15.744,0
94.525,77.167,31.922,8.9126,26.362,6.9046,19.025,1.6963,32.614,13.834,23.92,1.3332,18.588,2.2783,4.834,2.3803,0.031161,0.84902,0.13718,54.43,43.756,63.596,53.599,27.525,62.741,21.837,41.442,37.785,47.422,42.9,41.571,19.796,0
94.921,77.457,32.377,9.1078,26.17,7.0647,18.835,1.7046,32.969,13.936,23.705,1.3644,18.365,2.3156,4.8134,2.3906,0.031161,0.84902,0.13718,54.43,43.756,63.188,54.057,27.662,59.779,22.156,39.98,39.121,45.042,42.92,40.314,17.483,0
94.474,77.403,32.377,9.1078,26.17,7.0647,18.835,1.7046,32.969,13.936,23.705,1.3644,18.365,2.3156,4.8134,2.3906,0.031161,0.84902,0.13718,54.43,43.756,62.712,53.677,27.856,62.72,22.145,39.872,37.748,48.388,43.117,41.709,16.915,0
94.91,76.989,32.201,8.9639,26.055,6.7854,19.0,1.6902,33.063,13.843,23.535,1.3648,18.845,2.2197,4.8385,2.2772,0.031161,0.84902,0.13718,54.43,43.756,62.008,54.124,23.214,59.257,21.923,41.375,47.862,51.542,43.222,40.151,18.194,0
94.891,77.016,32.201,8.9639,26.055,6.7854,19.0,1.6902,33.063,13.843,23.535,1.3648,18.845,2.2197,4.8385,2.2772,0.031161,0.84902,0.13718,54.43,43.756,62.372,53.919,23.43,61.193,21.848,41.073,36.468,49.501,43.341,39.817,17.554,0
94.755,77.751,32.469,8.9637,26.529,6.9113,19.507,1.6575,32.813,13.885,23.936,1.2615,18.546,2.2657,4.8561,2.3789,0.000319,0.85738,0.10742,54.19,43.944,63.469,54.077,24.983,61.027,22.185,40.179,31.33,46.666,43.348,40.191,16.157,0
94.607,76.828,32.469,8.9637,26.529,6.9113,19.507,1.6575,32.813,13.885,23.936,1.2615,18.546,2.2657,4.8561,2.3789,0.000319,0.85738,0.10742,54.19,43.944,63.957,53.76,24.833,60.541,21.455,40.485,37.239,42.479,43.595,40.789,17.42,0
94.845,77.117,32.086,9.0554,26.209,6.6875,19.002,1.7041,33.128,13.914,24.022,1.2098,18.242,2.2515,4.916,2.3743,0.000319,0.85738,0.10742,54.19,43.944,62.42,52.83,22.144,65.029,21.706,40.809,40.026,47.068,43.321,40.284,18.42,0
94.804,77.491,32.086,9.0554,26.209,6.6875,19.002,1.7041,33.128,13.914,24.022,1.2098,18.242,2.2515,4.916,2.3743,0.000319,0.85738,0.10742,54.19,43.944,62.718,53.031,22.204,59.797,21.545,40.902,40.325,44.822,43.477,40.96,17.09,0
94.61,77.307,31.846,8.8336,25.733,6.8629,18.96,1.6197,32.911,13.877,23.856,1.2592,18.987,2.2639,4.8507,2.2918,0.000319,0.85738,0.10742,54.19,43.944,63.719,53.765,25.741,61.645,21.115,41.456,35.786,45.283,43.517,41.095,16.03,0
94.577,77.547,31.846,8.8336,25.733,6.8629,18.96,1.6197,32.911,13.877,23.856,1.2592,18.987,2.2639,4.8507,2.2918,0.018255,0.87109,0.11298,54.164,44.079,64.187,53.864,25.816,63.401,21.296,41.199,38.59,44.795,43.815,41.635,19.172,0
94.603,77.02,31.977,8.9594,26.468,6.8337,18.693,1.7046,32.556,13.888,23.494,1.2962,18.613,2.2752,4.8416,2.2363,0.018255,0.87109,0.11298,54.164,44.079,63.224,53.738,28.28,60.925,21.154,41.037,41.679,47.872,44.136,40.924,17.916,0
94.707,77.079,31.977,8.9594,26.468,6.8337,18.693,1.7046,32.556,13.888,23.494,1.2962,18.613,2.2752,4.8416,2.2363,0.018255,0.87109,0.11298,54.164,44.079,63.121,53.728,28.316,61.806,21.165,40.919,37.403,45.056,44.182,41.024,17.372,0
94.752,77.859,31.66,8.8946,25.866,6.884,18.793,1.6547,33.074,13.86,24.001,1.2394,19.117,2.3266,4.8856,2.4026,0.018255,0.87109,0.11298,54.164,44.079,63.653,53.926,27.214,60.822,21.468,40.755,38.562,47.817,44.273,41.002,19.299,0
94.539,77.513,31.66,8.8946,25.866,6.884,18.793,1.6547,33.074,13.86,24.001,1.2394,19.117,2.3266,4.8856,2.4026,0.018255,0.87109,0.11298,54.164,44.079,63.82,54.333,27.324,61.076,21.509,41.207,42.246,47.671,44.317,41.03,18.354,0
94.569,77.402,31.99,8.877,26.383,6.9486,19.104,1.7197,32.561,13.95,24.085,1.2559,18.627,2.2654,4.8779,2.2768,0.0068793,0.85541,0.086425,54.503,44.245,63.194,53.92,30.707,61.672,20.914,40.665,37.989,47.134,44.905,40.847,20.676,0
94.557,77.287,31.99,8.877,26.383,6.9486,19.104,1.7197,32.561,13.95,24.085,1.2559,18.627,2.2654,4.8779,2.2768,0.0068793,0.85541,0.086425,54.503,44.245,63.318,54.29,30.577,60.855,21.03,40.645,39.046,53.204,45.251,41.915,19.122,0
94.682,77.268,31.734,9.1144,26.407,7.0126,19.098,1.667,32.713,13.783,23.725,1.1463,19.019,2.2664,4.8808,2.3311,0.0068793,0.85541,0.086425,54.503,44.245,62.689,53.971,27.958,60.513,21.296,41.817,37.585,48.118,45.32,40.664,19.565,0
94.68,77.448,31.734,9.1144,26.407,7.0126,19.098,1.667,32.713,13.783,23.725,1.1463,19.019,2.2664,4.8808,2.3311,0.0068793,0.85541,0.086425,54.503,44.245,62.843,53.344,27.737,58.073,21.327,41.88,39.604,49.626,45.7,40.498,19.539,0
94.794,77.107,32.032,8.7487,25.757,6.8364,18.894,1.6795,32.656,13.964,23.649,1.259,19.251,2.2399,4.8459,2.3601,0.0068793,0.85541,0.086425,54.503,44.245,62.799,53.795,30.802,61.505,21.54,39.528,37.912,42.54,45.934,41.09,18.619,0
94.633,77.385,32.032,8.7487,25.757,6.8364,18.894,1.6795,32.656,13.964,23.649,1.259,19.251,2.2399,4.8459,2.3601,0.0095003,0.86484,0.11848,53.745,43.274,61.94,54.117,30.714,61.03,21.531,39.506,39.661,48.817,45.874,40.102,19.434,0
94.632,77.508,32.186,8.9268,26.091,6.8671,19.49,1.666,33.008,13.885,23.552,1.2014,19.173,2.2335,5.0128,2.3879,0.0095003,0.86484,0.11848,53.745,43.274,63.194,53.744,28.078,62.398,21.55,42.395,36.554,46.272,46.03,41.977,20.213,0
94.739,77.116,32.186,8.9268,26.091,6.8671,19.49,1.666,33.008,13.885,23.552,1.2014,19.173,2.2335,5.0128,2.3879,0.0095003,0.86484,0.11848,53.745,43.274,63.305,54.289,28.187,61.304,21.223,41.745,38.376,44.857,46.274,40.163,15.979,0
94.512,77.41,32.842,8.8223,25.884,6.7707,19.425,1.633,32.985,13.884,23.351,1.1048,19.469,2.287,4.9328,2.3557,0.0095003,0.86484,0.11848,53.745,43.274,62.876,53.25,26.688,61.875,21.323,40.907,34.94,48.013,46.371,41.892,18.327,0
94.651,77.86,32.842,8.8223,25.884,6.7707,19.425,1.633,32.985,13.884,23.351,1.1048,19.469,2.287,4.9328,2.3557,0.0095003,0.86484,0.11848,53.745,43.274,62.896,53.04,26.577,63.351,21.814,41.451,40.003,49.283,46.59,40.67,19.418,0
94.511,77.22,32.519,9.0003,26.023,6.9788,18.774,1.6985,33.169,13.801,23.611,1.273,19.062,2.2718,4.9146,2.3154,0.011221,0.8589,0.11011,53.622,43.607,63.472,53.04,20.026,61.592,21.713,41.494,31.118,49.056,46.989,41.686,19.177,0
94.57,77.471,32.519,9.0003,26.023,6.9788,18.774,1.6985,33.169,13.801,23.611,1.273,19.062,2.2718,4.9146,2.3154,0.011221,0.8589,0.11011,53.622,43.607,63.27,53.36,20.208,59.7,21.45,41.462,38.963,51.388,47.137,40.582,15.217,0
94.589,77.549,32.658,8.8721,26.222,6.7822,18.847,1.7157,33.256,13.759,23.564,1.0741,19.047,2.2971,4.9106,2.3708,0.011221,0.8589,0.11011,53.622,43.607,62.738,54.017,22.494,61.358,21.813,40.035,42.231,50.767,47.421,42.43,19.6,0
94.731,77.278,32.658,8.8721,26.222,6.7822,18.847,1.7157,33.256,13.759,23.564,1.0741,19.047,2.2971,4.9106,2.3708,0.011221,0.8589,0.11011,53.622,43.607,62.378,53.664,22.801,62.867,21.88,40.093,38.739,47.498,47.725,40.291,14.937,0
94.557,76.932,32.062,8.9696,26.318,6.8596,19.643,1.6438,33.474,13.914,23.938,1.1541,18.904,2.2625,4.9802,2.279,0.011221,0.8589,0.11011,53.622,43.607,63.673,53.976,21.069,61.631,21.344,39.52,37.513,45.929,47.741,42.257,19.683,0
94.629,77.495,32.062,8.9696,26.318,6.8596,19.643,1.6438,33.474,13.914,23.938,1.1541,18.904,2.2625,4.9802,2.279,0.014417,0.85208,0.087907,53.026,44.376,63.856,53.638,21.107,60.475,21.682,39.336,39.678,45.389,48.046,40.57,14.566,0
94.499,77.67,32.846,8.9284,25.895,6.8567,18.886,1.6882,32.992,13.645,23.514,1.3167,18.492,2.2987,4.9832,2.4832,0.014417,0.85208,0.087907,53.026,44.376,63.402,52.871,26.617,62.478,21.87,41.707,36.26,49.342,47.952,41.588,19.591,0
94.539,77.268,32.846,8.9284,25.895,6.8567,18.886,1.6882,32.992,13.645,23.514,1.3167,18.492,2.2987,4.9832,2.4832,0.014417,0.85208,0.087907,53.026,44.376,63.141,53.0,26.518,60.133,21.598,41.547,35.361,47.14,48.394,40.69,17.153,0
94.632,77.326,31.782,8.7664,26.507,6.8365,18.936,1.6614,33.106,13.864,23.659,1.3856,19.131,2.2538,4.9217,2.3564,0.014417,0.85208,0.087907,53.026,44.376,63.495,53.36,18.786,61.868,22.021,37.793,40.001,49.904,48.602,41.567,15.552,0
94.582,77.524,31.782,8.7664,26.507,6.8365,18.936,1.6614,33.106,13.864,23.659,1.3856,19.131,2.2538,4.9217,2.3564,0.014417,0.85208,0.087907,53.026,44.376,63.149,53.369,18.724,62.065,21.264,37.993,33.68,44.434,48.919,40.986,17.364,0
94.632,77.255,32.408,8.8345,26.24,6.8332,18.902,1.6749,32.792,13.95,24.044,1.3119,18.774,2.2433,4.9826,2.3052,0.0051522,0.84344,0.093577,54.713,43.567,63.204,53.891,28.997,61.288,21.71,40.867,36.141,44.176,48.787,41.087,17.088,0
94.54,77.42,32.408,8.8345,26.24,6.8332,18.902,1.6749,32.792,13.95,24.044,1.3119,18.774,2.2433,4.9826,2.3052,0.0051522,0.84344,0.093577,54.713,43.567,63.154,53.38,28.973,61.26,22.054,41.094,35.169,46.267,48.814,41.866,18.671,0
94.475,77.422,32.066,8.8662,26.034,6.9707,19.269,1.6505,32.986,13.783,23.296,1.4088,19.047,2.233,4.9862,2.3854,0.0051522,0.84344,0.093577,54.713,43.567,63.193,54.003,22.737,60.978,21.845,41.888,37.916,42.701,49.104,41.047,17.299,0
94.511,77.499,32.066,8.8662,26.034,6.9707,19.269,1.6505,32.986,13.783,23.296,1.4088,19.047,2.233,4.9862,2.3854,0.0051522,0.84344,0.093577,54.713,43.567,63.528,53.124,22.817,61.86,22.065,41.997,41.173,43.048,49.328,41.545,18.896,0
94.483,77.647,32.63,8.8107,26.449,7.0845,18.702,1.6711,32.992,14.02,23.386,1.3945,18.464,2.276,4.8423,2.3563,0.0051522,0.84344,0.093577,54.713,43.567,62.416,52.753,26.01,60.058,22.117,39.72,40.816,46.933,49.487,41.366,16.812,0
94.547,77.632,32.63,8.8107,26.449,7.0845,18.702,1.6711,32.992,14.02,23.386,1.3945,18.464,2.276,4.8423,2.3563,0.039295,0.84659,0.099061,54.715,44.041,63.195,53.179,26.023,61.056,22.015,39.438,35.985,49.093,49.37,41.346,18.405,0
94.7,77.702,32.289,8.897,26.235,7.0021,18.938,1.6654,33.376,13.816,23.606,1.3211,18.955,2.2328,4.8574,2.2724,0.039295,0.84659,0.099061,54.715,44.041,62.016,53.574,20.651,60.808,22.029,42.931,38.74,48.469,49.601,40.143,19.588,0
94.634,77.954,32.289,8.897,26.235,7.0021,18.938,1.6654,33.376,13.816,23.606,1.3211,18.955,2.2328,4.8574,2.2724,0.039295,0.84659,0.099061,54.715,44.041,61.862,54.234,20.547,63.245,22.625,42.585,39.575,49.285,49.639,41.682,19.122,0
94.69,77.485,32.119,8.947,26.206,6.9421,18.766,1.6558,33.348,13.62,23.977,1.1479,18.433,2.3254,4.8506,2.2666,0.039295,0.84659,0.099061,54.715,44.041,62.183,52.986,23.721,62.44,22.427,40.174,38.849,45.861,49.865,40.491,17.342,0
94.602,77.46,32.119,8.947,26.206,6.9421,18.766,1.6558,33.348,13.62,23.977,1.1479,18.433,2.3254,4.8506,2.2666,0.039295,0.84659,0.099061,54.715,44.041,62.429,53.937,23.554,63.538,22.71,39.794,33.572,43.102,49.75,41.428,16.909,0
94.512,77.227,32.301,8.8739,26.322,6.7164,18.759,1.6483,33.106,13.71,24.202,1.2041,18.64,2.2478,4.933,2.3155,0.014583,0.8042,0.088747,54.267,44.857,62.66,53.72,24.931,65.739,22.99,37.06,36.659,45.462,49.88,40.084,17.012,0
94.565,77.468,32.301,8.8739,26.322,6.7164,18.759,1.6483,33.106,13.71,24.202,1.2041,18.64,2.2478,4.933,2.3155,0.014583,0.8042,0.088747,54.267,44.857,63.055,54.086,25.161,61.979,23.004,37.385,36.406,47.18,49.968,41.965,19.747,0
94.363,77.348,32.238,8.9456,26.452,6.6967,18.547,1.6547,33.236,13.815,23.724,1.2448,18.613,2.2411,4.9253,2.2969,0.014583,0.8042,0.088747,54.267,44.857,63.86,53.865,23.356,62.966,23.12,38.706,36.092,50.411,50.088,41.105,16.351,0
94.414,77.385,32.238,8.9456,26.452,6.6967,18.547,1.6547,33.236,13.815,23.724,1.2448,18.613,2.2411,4.9253,2.2969,0.014583,0.8042,0.088747,54.267,44.857,64.198,53.712,23.328,61.941,22.988,38.692,44.717,43.522,50.348,42.002,17.715,0
94.276,76.779,32.222,8.7717,26.648,6.8534,18.339,1.6443,32.885,13.711,24.332,1.1306,18.089,2.2914,4.7719,2.3056,0.014583,0.8042,0.088747,54.267,44.857,63.907,53.583,23.9,62.926,22.585,39.998,37.963,45.511,50.5,41.581,15.532,0
94.402,77.784,32.222,8.7717,26.648,6.8534,18.339,1.6443,32.885,13.711,24.332,1.1306,18.089,2.2914,4.7719,2.3056,0.032055,0.82539,0.090226,53.605,43.323,63.758,54.414,23.967,61.215,23.449,39.942,38.563,50.77,49.523,42.802,17.803,0
94.166,78.026,32.472,8.8737,26.546,6.8751,18.117,1.6223,33.252,13.715,24.014,1.3744,18.009,2.2873,4.7329,2.2087,0.032055,0.82539,0.090226,53.605,43.323,63.407,54.863,24.108,62.502,23.475,38.444,39.981,47.534,49.235,41.662,17.915,0
94.36,77.617,32.472,8.8737,26.546,6.8751,18.117,1.6223,33.252,13.715,24.014,1.3744,18.009,2.2873,4.7329,2.2087,0.032055,0.82539,0.090226,53.605,43.323,63.48,53.977,23.874,63.946,23.034,38.321,37.189,45.605,49.28,42.525,19.91,0
94.324,77.276,32.662,8.8602,26.582,6.7559,18.132,1.6516,33.337,13.649,24.09,1.2937,17.931,2.2811,4.8339,2.2234,0.032055,0.82539,0.090226,53.605,43.323,63.932,54.429,21.65,62.941,23.053,38.467,40.484,49.686,49.082,41.471,20.559,0
94.477,76.78,32.662,8.8602,26.582,6.7559,18.132,1.6516,33.337,13.649,24.09,1.2937,17.931,2.2811,4.8339,2.2234,0.032055,0.82539,0.090226,53.605,43.323,63.385,54.472,21.586,63.196,23.158,38.379,36.648,46.521,48.691,40.975,17.124,0
94.373,77.035,32.964,8.7673,26.12,6.7757,18.099,1.6245,33.401,13.679,24.335,1.3364,18.027,2.2207,4.9538,2.3421,0.01291,0.81089,0.099996,53.294,44.002,63.43,54.764,19.201,61.797,23.178,37.57,38.454,43.506,48.879,41.677,16.963,0
94.45,77.135,32.964,8.7673,26.12,6.7757,18.099,1.6245,33.401,13.679,24.335,1.3364,18.027,2.2207,4.9538,2.3421,0.01291,0.81089,0.099996,53.294,44.002,64.217,54.889,19.427,62.35,23.233,37.243,30.622,46.668,48.712,41.499,18.095,0
